date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-19 23:59:22,4tybin,DavidBegnaud,0,0,0,"The Texas Governor did not tell the families first b4 he started treating COVID patients with an experimental medicine cocktail ",,,,1252024021626941440,https://twitter.com/4tybin/status/1252024021626941440
2020-04-19 23:58:19,redheart1900,,0,0,1,"Segun La universidad de Jonhs Hopkins para el condado de Harris/Houston, Texas. 4,653 casos de covid-19 con un aumento de 0 casos de covid-19 eso dice muy bien de la situacion, 1- que la curva se aplano, 2- que no estan proporcionando informacion, 3- que la estan ocultando. ",,,,1252023755011960834,https://twitter.com/redheart1900/status/1252023755011960834
2020-04-19 23:58:12,1SeeulaterSlate,,0,0,0,"Texas, Florida governors to lift social distancing as COVID-19 death toll rises - Rolling Out ",,,,1252023725656080385,https://twitter.com/1SeeulaterSlate/status/1252023725656080385
2020-04-19 23:51:31,Cristian_2_27,,0,3,6,"EEUU superó la barrera d ls 750.000 infectados y 40.000 fallecidos x covid-19 Trump Llama a reabrir las actividades Sus seguidores Salen a protestar en distintas ciudades para terminar con el aislamiento La soberbia y la irresponsabilidad matan + q cualquier virus Texas ",,,,1252022043060719616,https://twitter.com/Cristian_2_27/status/1252022043060719616
2020-04-19 23:51:12,TPRNews,,0,0,1,"Texas Newsroom editor @rickholter writes about the loss of his dad to COVID-19. https://bit.ly/34MgIKp",,@rickholter,,1252021963754782722,https://twitter.com/TPRNews/status/1252021963754782722
2020-04-19 23:47:23,ThatDarkGuyLeke,,0,0,0,"*Gov. announces Texas is free next week* Friends: That’s so dumb, Covid bout to spread like crazy Also friends: I’m bout to slide to Houston",,,,1252021005138231297,https://twitter.com/ThatDarkGuyLeke/status/1252021005138231297
2020-04-19 23:43:25,hailie75643531,texas_patty,1,0,0,"Um except covid was around before that. Anyone can tell you that this just a different strain. So ya still kinda racist",,,,1252020008110129153,https://twitter.com/hailie75643531/status/1252020008110129153
2020-04-19 23:41:02,CVN_CoronaVirus,,0,0,0,"It is imperative we obey measures and #socialdistance to stop the spread of #covid19 #coronavirus512 Two recent deaths in Central Texas underscores COVID-19 can kill anyone | KEYE ",,,#socialdistance #covid19 #coronavirus512,1252019404658872322,https://twitter.com/CVN_CoronaVirus/status/1252019404658872322
2020-04-19 23:37:27,ChuckDeBroder,,0,0,3,"NOTE: THIS IS THE OFFICIAL PRESS RELEASE SENT BY THE CITY OF EL PASO DEPARTMENT OF PUBLIC HEALTH, RECEIVED AT 5:07 PM TODAY SUNDAY, APRIL 19TH, 2020. COVID-19 UPDATE Residents Urged Not to Become Complacent EL PASO, Texas — The City of... Read more at http://www.chuckdebroder.com",,,,1252018502569000961,https://twitter.com/ChuckDeBroder/status/1252018502569000961
2020-04-19 23:35:52,HeadsUpSI,,0,4,16,"We caught up with @pantherettesbb State Champ/Gatorade Texas Girls Player of the Year @dejakelly25 to talk state title run, impact of COVID-19, MDAA , UNC Basketball, and MORE! The sky's the limit for this Future Star! Watch her full interview at https://bit.ly/2VISRa2",,@pantherettesbb @dejakelly25,,1252018107599785984,https://twitter.com/HeadsUpSI/status/1252018107599785984
2020-04-19 23:33:17,patsnow67329705,,0,1,1,"Austin Texas 4/19/20 10:00 AM COVID-19 Lockdown #coronavirus #COVID19 #lockdown #TogetherAtHome",,,#coronavirus #COVID19 #lockdown #TogetherAtHome,1252017454655647749,https://twitter.com/patsnow67329705/status/1252017454655647749
2020-04-19 23:31:36,bettylou1234,GovAbbott,0,0,0,"GOP Gov. GREG ABBOTT—avid TRUMP SUPPORTER— to begin reopening TEXAS? COVID-19 #s in DALLAS: FRIDAY: HIGH of 124! SATURDAY: RECORD HIGH - 134 new cases in a single day! TODAY? 25 of 39 members of Abbott’s “Special Advisory Council have given money to his campaign.”",,,#s,1252017034113712142,https://twitter.com/bettylou1234/status/1252017034113712142
2020-04-19 23:29:09,janice_pape,Glaven1994,2,0,11,"I'm half Aussie half Yank. I've lost my BIL to this in Arizona only last week. My husband is stuck in Texas and I'm here. This is global as far as I'm concerned.",,,,1252016416061972480,https://twitter.com/janice_pape/status/1252016416061972480
2020-04-19 23:26:51,Lentils4Mentals,,0,0,0,"Well, every small biz I know (including my own) in the US COVID-19 hotspot of NY/NJ got passed over for a PPP loan. Meanwhile, Ruth Chris got $20M and Texas businesses got the lion's share of all states. Screwed again... ",,,,1252015837004943362,https://twitter.com/Lentils4Mentals/status/1252015837004943362
2020-04-19 23:24:43,AndresEstevezMx,,0,0,1," TESTIMONIO DESDE DALLAS, TEXAS - PULSO MUNDIAL CORONAVIRUS Mexicana viviendo en Dallas, Texas nos platica la difícil situación que enfrentan en la unión americana a causa de la pandemia por el Covid-19 #Pandemia #Coronavirus #Covid-19 #Testimonio #Dallas #Texas ",,,#Pandemia #Coronavirus #Covid #Testimonio #Dallas #Texas,1252015298590507008,https://twitter.com/AndresEstevezMx/status/1252015298590507008
2020-04-19 23:15:55,jeffgoldesq,atrupar,0,0,0,"Twice as many people died in Texas so far this year as all last year from pneumonia. That looks like another 1,500 covid-19 misattributed to pneumonia.",,,,1252013086619258881,https://twitter.com/jeffgoldesq/status/1252013086619258881
2020-04-19 23:14:57,smellini,,0,0,0,"only 15,381 deaths from guns in 2019, #covid only around 40k, &amp; they're all coastal, ungodly types. I'm from Texas &amp; believe in the almighty. In fact, I'm his #2 guy along side JC so I don't get sick. go outside &amp; rally! Make sure you bring your guns! #NewAdviceFromDrPhil",,,#covid #NewAdviceFromDrPhil,1252012843953786882,https://twitter.com/smellini/status/1252012843953786882
2020-04-19 23:12:44,JerelEhlert,,0,0,0,"Once more for the back row: U.S. has about 30% of the world's cases of COVID-19, about 23% of the world's deaths from COVID-19, but only 4% of the world's population? Something seems amiss. And Texas wants to open for business????",,,,1252012284169392136,https://twitter.com/JerelEhlert/status/1252012284169392136
2020-04-19 23:10:38,PaulSRudd39,,0,0,0,"On Friday, Texas became the first state to lay out a defined rollback of COVID-19 restrictions, with Gov. Greg Abbott (R) saying that businesses in the state would being to reopen next week through a series of executive orders.",,,,1252011757687750658,https://twitter.com/PaulSRudd39/status/1252011757687750658
2020-04-19 23:04:12,maga_titan,,0,0,0,"@ClayTravis what is your take on how @GovBillLee has performed during COVID? I’ve been extremely disappointed we are so far behind Texas , etc etc on opening up",,@ClayTravis @GovBillLee,,1252010135024816133,https://twitter.com/maga_titan/status/1252010135024816133
2020-04-19 23:00:30,jerry_johnston,,0,0,0,"@CristieJoJohn co-authored http://www.escapetofreedombook.com - a fascinating book that tells how to find strength in life’s challenges apropos to Covid 19 available now amazon @Houston, Texas https://www.instagram.com/p/B_LhugxnxMp/?igshid=1w1nn0sdfgsqq",,@CristieJoJohn,,1252009203717115904,https://twitter.com/jerry_johnston/status/1252009203717115904
2020-04-19 22:59:57,SjWinsome,tedcruz,0,1,0,"40,566 US covid-19 deaths, 477 Texas deaths and you’re trolling another state’s decisions. How does decrease deaths, improve the economy, or unify the nation?",,,,1252009066160721920,https://twitter.com/SjWinsome/status/1252009066160721920
2020-04-19 22:59:43,Hinashnd,,0,0,3,"COVID-19 live updates: Nearly 150 deaths reported across North Texas ",,,,1252009008719937537,https://twitter.com/Hinashnd/status/1252009008719937537
2020-04-19 22:57:45,Ashmira1,,0,1,0,"‘Fire Fauci, let us work’: No social distancing as Alex Jones joins hundreds in rally against Covid-19 lockdown measures in Texas — RT USA News ",,,,1252008514098266117,https://twitter.com/Ashmira1/status/1252008514098266117
2020-04-19 22:57:23,7lndres,,2,8,82,"if you could end covid-19 by sacrificing any texas university, which one would you choose and why is it A&amp;M?",,,,1252008423262126080,https://twitter.com/7lndres/status/1252008423262126080
2020-04-19 22:54:48,elmercuriotam,,0,0,0,"#INTERNACIONAL Superó Estados Unidos 40 mil muertes por Covid-19 - http://elmercurio.com.mx/internacional/supero-estados-unidos-40-mil-muertes-por-covid-19 #EUA #Texas #Arizona #LosAngeles",,,#INTERNACIONAL #EUA #Texas #Arizona #LosAngeles,1252007772629209089,https://twitter.com/elmercuriotam/status/1252007772629209089
2020-04-19 22:54:23,cm_merlin,,2,3,7,"#HydroxyChloroquine #COVID19 #Danger COVID-19 Patients Given Unproven Drug In Texas Nursing Home In 'Disconcerting' Move ",,,#HydroxyChloroquine #COVID19 #Danger,1252007667909963777,https://twitter.com/cm_merlin/status/1252007667909963777
2020-04-19 22:52:02,DiannaF04991655,,0,0,0,"Texas pharmacists finding new ways to fight COVID-19 ",,,,1252007073484804098,https://twitter.com/DiannaF04991655/status/1252007073484804098
2020-04-19 22:50:42,faieyeezy,,7,18,111,"If you could end Covid-19 by sacrificing a part of Texas, which city would you choose and why Dallas?",,,,1252006737814659073,https://twitter.com/faieyeezy/status/1252006737814659073
2020-04-19 22:48:25,LeonardGould3,SimaforTX,0,0,0,"YEAH, EXCELLENT WORK! MEANWHILE, IT SHOULD BE SPECIFICALLY MENTIONED THAT CRENSHAW IS TRAVELLING HIGH and WIDE, ""fluffing"" DONALD TRUMP'S ABSOLUTELY DESPICABLE HANDLING OF THE COVID CRISIS at HOME, whilst shovelling all of the blame off on CHINA, overseas!! TEXAS COWBOYS LK THIS! ",,,,1252006166697132032,https://twitter.com/LeonardGould3/status/1252006166697132032
2020-04-19 22:47:37,EvanKirstel,,0,0,4,"Woman, 96, dies of COVID-19 102 years after sister died of Spanish flu https://mol.im/a/8234561 #stayhome #StaySafe #texas ",,,#stayhome #stayhome #StaySafe #texas,1252005962535374848,https://twitter.com/EvanKirstel/status/1252005962535374848
2020-04-19 22:46:29,RobinAJohansen,,0,0,0,"Inside the Frantic—and Frustrating—Race to Develop a COVID-19 Vaccine in Texas ",,,,1252005679692427266,https://twitter.com/RobinAJohansen/status/1252005679692427266
2020-04-19 22:43:32,quakerladies,,0,1,2,"Texas woman calls COVID-19 a hoax. She is now dead from her willful ignorance. ",,,,1252004937099329537,https://twitter.com/quakerladies/status/1252004937099329537
2020-04-19 22:38:46,mercurioec,,1,4,8,"ÚLTIMO MOMENTO: Los Estados Unidos superan ya las 40.000 muertes por Covid-19. La cifra oficial exacta es de 40.461, y llegan justo cuando estados como Texas empiezan a alistar medidas de cara a la reapertura de las actividades. : #mercurioec",,,#mercurioec,1252003736404271105,https://twitter.com/mercurioec/status/1252003736404271105
2020-04-19 22:38:09,kfxkfox51,,0,0,0,"CORONAVIRUS COVERAGE: East Texas has grown in the number of COVID-19 cases Sunday evening. The total is now at 665 with a total of 25 deaths. ",,,,1252003579470192640,https://twitter.com/kfxkfox51/status/1252003579470192640
2020-04-19 22:37:50,KETK,,0,1,0,"CORONAVIRUS COVERAGE: East Texas has grown in the number of COVID-19 cases Sunday evening. The total is now at 665 with a total of 25 deaths. https://bit.ly/2RRx7rv?utm_medium=social&amp;utm_source=twitter_KETK",,,,1252003502764756992,https://twitter.com/KETK/status/1252003502764756992
2020-04-19 22:37:10,joshctadlock,BTDeMarco,0,0,0,"Dude we're opening up Texas, we already won man! We beat COVID!",,,,1252003331771371521,https://twitter.com/joshctadlock/status/1252003331771371521
2020-04-19 22:32:11,PEK40,,0,0,6,"My mom and dad will be married for 60 years this August. We live in Texas and I have them locked down no matter what Gov. Abbott wants for Texas. They didn’t live this long to die like that #SundayThoughts #PressConference #COVID #family #commonspirit #chistjosephs #paigepotpie",,,#SundayThoughts #PressConference #COVID #family #commonspirit #chistjosephs #paigepotpie,1252002080207843329,https://twitter.com/PEK40/status/1252002080207843329
2020-04-19 22:25:35,anarchoodin,,0,0,4,"There's people out there that think the govt can control the weather Hot weather kills COVID-19 It's mid April and it's been cold here in Texas And now those people don't seem so insane They're still wrong though",,,,1252000420614017026,https://twitter.com/anarchoodin/status/1252000420614017026
2020-04-19 22:21:42,mahmud_samuel,,0,0,0,"""Give me liberty or give me covid."" http://www.sammahmudaman.com/blog #texas #art #artwork #illustration #sketchbook #sketch #doodle #pen #protests #america #drawing #draw #series #boredom #corona #covid https://www.instagram.com/p/B_LdSgDlq--/?igshid=l1v357setc0q",,,#texas #art #artwork #illustration #sketchbook #sketch #doodle #pen #protests #america #drawing #draw #series #boredom #corona #covid,1251999440191262724,https://twitter.com/mahmud_samuel/status/1251999440191262724
2020-04-19 22:20:39,LatinaMarieO,Shorty56167141,1,3,8,"Just like in Chemtrails. Wonder if Covid-19 victims have elevated metal levels hummmmm ",,,,1251999178336677889,https://twitter.com/LatinaMarieO/status/1251999178336677889
2020-04-19 22:19:15,RepStanLambert,,0,1,7,"We had had a number of inquiries about WHEN, WHAT & HOW to open up the economy safely as Texas begins to move past #Covid_19. Contact @GovAbbott 's Strike Force and share your thoughts directly with our Governor and his appointees. #HD71 #txlege",,@GovAbbott,#Covid_19 #HD71 #txlege,1251998825155301377,https://twitter.com/RepStanLambert/status/1251998825155301377
2020-04-19 22:16:30,parisian_thief,,0,0,0,"Texas to begin softening COVID-19 restrictions next week | TheHill ",,,,1251998134655496192,https://twitter.com/parisian_thief/status/1251998134655496192
2020-04-19 22:15:52,oliviaviriya,,0,0,0,"‘Fire Fauci, let us work’: No social distancing as Alex Jones joins hundreds in rally against Covid-19 lockdown measures in Texas — RT USA News ",,,,1251997973560438784,https://twitter.com/oliviaviriya/status/1251997973560438784
2020-04-19 22:15:24,Cheryl1572,JudgeClayJ,1,0,0,"Clay, Texas testing so little per capita is frightening. I fear that COVID-19 deaths will be attributed to other things &amp; the actual number of cases will be severely underreported to show low enough numbers to move to the next levels of reopening. Facts: ",,,,1251997857453871104,https://twitter.com/Cheryl1572/status/1251997857453871104
2020-04-19 22:12:09,Cheryl1572,JudgeClayJ,0,0,0,"Clay, Texas testing so little per capita is frightening. I fear that COVID-19 deaths will be attributed to other things &amp; the actual number of cases will be severely underreported to show low enough numbers to move to the next levels of reopening. Facts: https://www.star-telegram.com/news/coronavirus/article241935296.html",,,,1251997038226653186,https://twitter.com/Cheryl1572/status/1251997038226653186
2020-04-19 22:02:34,Lenagasparetto,daniminu,1,0,2,"Dani, irmão da minha amiga de i fância q mora no Texas (ele mora em Belém) está com covid e não consegue mais leito em hospital! Depois de muito custo conseguiu num maomeno mas ficou a noite toda esperando numa cadeira c febre alta",,,,1251994626367635457,https://twitter.com/Lenagasparetto/status/1251994626367635457
2020-04-19 22:00:44,debruning,,0,0,0,"Many people still camping at state parks to escape COVID-19, Texas parks closing at 5 p.m. - KFDM-TV News - https://www.bruning.com/news/2020/04/many-people-still-camping-at-state-parks-to-escape-covid-19-texas-parks-closing-at-5-p-m-kfdm-tv-news/",,,,1251994165841399809,https://twitter.com/debruning/status/1251994165841399809
2020-04-19 21:59:34,Squirrel_MA,,0,0,0,"Texas pharmacists finding new ways to fight COVID-19 ",,,,1251993870453399557,https://twitter.com/Squirrel_MA/status/1251993870453399557
2020-04-19 21:58:26,HudsonMBA,,0,0,0,"I dunno, the relationship just fell flat #Boom #COVID #Quarantine #LetsFaceIt #SheGotAheadOfHerself #JumpToConclusionsMat @Coppell, Texas https://www.instagram.com/p/B_LaeMRJKf4/?igshid=1l819y3c4utva",,,#Boom #COVID #Quarantine #LetsFaceIt #SheGotAheadOfHerself #JumpToConclusionsMat,1251993587107033088,https://twitter.com/HudsonMBA/status/1251993587107033088
2020-04-19 21:56:10,KloudJunkie,,0,0,0,"If we still have to protect ourselves and family from Covid 19 then why try to reopen Texas and why reopen our Sprint stores? I don’t feel safe by doing this. This virus is still here.",,,,1251993014509154308,https://twitter.com/KloudJunkie/status/1251993014509154308
