date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-11 23:59:37,DallasTechGirl,,1,0,0,"""We will operate strategically,"" Abbott added. ""If we do it too fast without appropriate strategies, it will lead to another potential closure."" About 116,000 Texans have been tested for coronavirus; of those, 11,449 tested positive. Texas has seen 221 COVID-19 related deaths..",,,,1249124981684031489,https://twitter.com/DallasTechGirl/status/1249124981684031489
2020-04-11 23:57:55,Bre_Breezie11,,0,0,0,"Texas is second to last in COVID testing and @GovAbbott is worried about opening Texas back up he just showed all his cards he’s more worried about money than health and safety of Texans",,@GovAbbott,,1249124552602501120,https://twitter.com/Bre_Breezie11/status/1249124552602501120
2020-04-11 23:53:35,DavidDTD_,,3,0,8,"When this covid thing is over we need to have a reunion back in Texas again just like this @ajbends @Skyduck64 @CaseSned @miss_celene_hxc @lophiile plzzzzz ",,@ajbends @Skyduck64 @CaseSned @miss_celene_hxc @lophiile,,1249123463182327808,https://twitter.com/DavidDTD_/status/1249123463182327808
2020-04-11 23:52:14,OGrady_Texas,,0,1,3,"COVID-19 May Be Silently Spreading Across Rural Counties, University of Texas Researchers Believe ",,,,1249123120922976257,https://twitter.com/OGrady_Texas/status/1249123120922976257
2020-04-11 23:49:23,GeekTalk51,JohnCornyn,1,0,4,"This Senator from Texas is fine with 20,000 Americans dying from COVID-19. He's pro-life, too. ",,,,1249122405857013761,https://twitter.com/GeekTalk51/status/1249122405857013761
2020-04-11 23:48:40,Navy_Spouse,GovAbbott,0,0,9,"Lets keep Texans safe during COVID-19 PANDEMIC. Only 0.4% of 29M (2019) Texas population has been tested w/ 12,561 cases &amp; 254 deaths. I can't imagine opening up business as usual anytime soon. Before sending my child back to school, I want every person in school tested.",,,,1249122224801492992,https://twitter.com/Navy_Spouse/status/1249122224801492992
2020-04-11 23:47:36,john_coster,katieporteroc,0,0,0,"Can’t stress this enough — California is doing a terrible job at testing for COVID-19. Worse than Florida, worse than Georgia, worse than Texas! ",,,,1249121955204251649,https://twitter.com/john_coster/status/1249121955204251649
2020-04-11 23:45:22,bhrater,,0,0,0,"COVID-19 Patients Given Unproven Drug In Texas Nursing Home In 'Disconcerting' Move, listening to doctor Trump! OMG he should be struck off.. ",,,,1249121392093728772,https://twitter.com/bhrater/status/1249121392093728772
2020-04-11 23:45:03,KLTV7,,0,1,5,"UT Health East Texas nurses talk about working inside the COVID-19 ICU https://www.kltv.com/2020/04/10/ut-health-east-texas-nurses-talk-about-working-inside-covid-icu/",,,,1249121312909508619,https://twitter.com/KLTV7/status/1249121312909508619
2020-04-11 23:44:48,PvtJoshYoung,,0,0,0,"BREAKING: A Federal Appeals Court reinstated a Texas Abortion Ban instituted during the COVID-19 Crisis. This is a huge win for Life! ",,,,1249121252142387201,https://twitter.com/PvtJoshYoung/status/1249121252142387201
2020-04-11 23:40:57,john_coster,,0,0,0,"The COVID-19 testing intensity in California is awful. Worse than Florida, Texas, and Georgia. Someone should lose their job. #TestAndTrace #CA",,,#TestAndTrace #CA,1249120282729680896,https://twitter.com/john_coster/status/1249120282729680896
2020-04-11 23:40:37,ikecip,,0,0,0,"COVID-19 Patients Given Unproven Drug In Texas Nursing Home In 'Disconcerting' Move https://www.npr.org/2020/04/10/830348837/covid-19-patients-given-unproven-drug-in-texas-nursing-home-garnering-criticism?utm_campaign=storyshare&amp;utm_source=twitter.com&amp;utm_medium=social",,,,1249120198386466817,https://twitter.com/ikecip/status/1249120198386466817
2020-04-11 23:38:47,sweetd19624,,0,0,0,"Texas conducts fewest COVID-19 tests per capita https://abc13.com/health/why-is-texas-last-in-the-nation-for-covid-19-testing/6093037/ via @ABC13Houston @GovAbbott",,@abc13houston @GovAbbott,,1249119735108730880,https://twitter.com/sweetd19624/status/1249119735108730880
2020-04-11 23:36:18,Jewel_1724,KelemenCari,0,0,0,"2 weeks from then. TEXAS SEES HIGHEST NUMBER OF COVID 19 POSITIVES. Nows not the time Texas.. (my family is in Texas and I don't want my late 70's yr old grandparents to catch it) ",,,,1249119110665064451,https://twitter.com/Jewel_1724/status/1249119110665064451
