date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-02 23:59:24,jeffrey_NU,,0,0,0,"Both Georgia and Texas are now seeing consecutive days of more than 1.000 new cases of COVID-19...hmmmmm",,,,1256735072486658049,https://twitter.com/jeffrey_NU/status/1256735072486658049
2020-05-02 23:58:56,DeepRiverTM1996,kylegriffin1,0,0,0,"Wow, in Texas if you request to vote by mail this November because you’re afraid of getting COVID-19, you could be arrested ",,,,1256734952034631682,https://twitter.com/DeepRiverTM1996/status/1256734952034631682
2020-05-02 23:58:34,jas1959,OANN,0,0,1,"I cannot believe what a moron this man has become! Where has been living, in a cave deep in the heart of Texas? Everything actions the dems take concerning COVID-19 is PARTISAN - at the federal, state and local levels!",,,,1256734859709616128,https://twitter.com/jas1959/status/1256734859709616128
2020-05-02 23:58:25,MollyMcBBrown,,0,0,0,"Texas attorney general says election officials offering mail ballots because of COVID-19 could face criminal punishment ",,,,1256734823990755328,https://twitter.com/MollyMcBBrown/status/1256734823990755328
2020-05-02 23:56:53,Ehlana55,erichards24,0,0,2,"I'm in Texas and the state opened yesterday. Restaurants, parks, swimming pools, etc. at 25% occupancy. Today was the 3rd day in a row with 1,000 new Covid-19 cases. My city still has the stay at home order. I'm staying put until we've peaked and it's going down.",,,,1256734436823007233,https://twitter.com/Ehlana55/status/1256734436823007233
2020-05-02 23:56:41,macbeestje,,0,1,2,"Texas Still Won’t Say Which Nursing Homes Have COVID-19 Cases. Families Are Demanding Answers. ",,,,1256734387418173441,https://twitter.com/macbeestje/status/1256734387418173441
2020-05-02 23:56:31,smokeyeti,statesman,0,0,0,"Texas: 31 deaths per 1 million of population, 41 lowest of 50 states. Ref. http://Worldometers.com/John Hopkins Covid-19 dashboard.",,,,1256734343977984001,https://twitter.com/smokeyeti/status/1256734343977984001
2020-05-02 23:56:13,lolalovespeytie,AngrierWHStaff,0,0,1,"In Texas, they are classifying deaths in different categories of dying from or with #COVID. I believe as long as someone has the virus, their deaths should count as part of the statistics. #BlessAllTheirSouls",,,#COVID #BlessAllTheirSouls,1256734268195328000,https://twitter.com/lolalovespeytie/status/1256734268195328000
2020-05-02 23:55:13,bixslowdog,,0,0,1,"A COVID-19 treatment inspired by llamas | FierceBiotech https://www.fiercebiotech.com/research/a-covid-19-treatment-inspired-by-llamas Scientists from the University of Texas (UT) at Austin, the National Institutes of Health and Ghent University in Belgium developed a treatment that links two nanobodies isolated from a llama to cr…",,,,1256734018231566337,https://twitter.com/bixslowdog/status/1256734018231566337
2020-05-02 23:54:34,noromannet,,0,0,0,"A Texas prisoner gave birth unconscious and never knew her girl because she died of COVID-19 connected to a ventilator #Coronavirus #Covid19 #Texas https://noroman.net/coronavirus/a-texas-prisoner-gave-birth-unconscious-and-never-knew-her-girl-because-she-died-of-covid-19-connected-to-a-ventilator/",,,#Coronavirus #Covid19 #Texas,1256733854536212482,https://twitter.com/noromannet/status/1256733854536212482
