date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-21 23:56:33,mistyorman,,0,0,0,"Happy Father’s Day! One of the hardest parts of this Covid is not being able to see family. I’m a lucky girl to have the support and love of my amazing dad. @Dallas, Texas https://www.instagram.com/p/CBt2OTAFI-_/?igshid=1f2j0p1ilwi8n",,,,1274853745004883975,https://twitter.com/mistyorman/status/1274853745004883975
2020-06-21 23:54:38,kmz397,6percentReally,0,1,29,"Please bring your idiocy back to Texas. Plenty of Covid there.",,,,1274853263960150025,https://twitter.com/kmz397/status/1274853263960150025
2020-06-21 23:53:00,ChrisMosser,,1,3,11,"506 new local COVID cases Sunday, another new high. 7-day avg for Travis County jumps sharply to a 3rd straight record high of 237.86. Texas: 3,866 new cases, 7-day avg hits a 12th straight all-time high of 3,181.57. Exponential growth continues. More: https://bit.ly/2CtrgnA",,,,1274852852725428225,https://twitter.com/ChrisMosser/status/1274852852725428225
2020-06-21 23:52:45,djflavi,,0,0,0,"Spikes in COVID-19? Need a personal cloth mask? Printed and sewn in Florida. Small family business selling non-medical personal cloth masks on Etsy https://www.etsy.com/shop/scruffymanshop #personalclothmask #facemask #COVID #covidspike #Arizona #Texas #TexasCOVID #facecovering #PPE #etsy",,,#personalclothmask #facemask #COVID #covidspike #Arizona #Texas #TexasCOVID #facecovering #PPE #etsy,1274852790041337857,https://twitter.com/djflavi/status/1274852790041337857
2020-06-21 23:50:57,Trumps_Victory,solange_lebourg,1,0,3,"I live in Texas, I do not know anyone that has died from Covid.",,,,1274852339036426240,https://twitter.com/Trumps_Victory/status/1274852339036426240
2020-06-21 23:48:19,ExplorerMom,ThePubliusUSA,0,2,9,"Florida is #3 in rising cases of Covid in the country, they are behind Calif. #1 and Texas #2. Pay attention Floridians, they are about to call your bakery number!!",,,,1274851675509944320,https://twitter.com/ExplorerMom/status/1274851675509944320
2020-06-21 23:47:14,AuburnElvis,,0,0,0,"@amather Everybody wants to know more about how the CFB teams are handling positive COVID numbers. But b/c you cancelled @TheAthletic's Texas beat coverage 2 weeks ago, no one's writing the stories Texas fans want to read.",,@amather @TheAthletic,,1274851401890488322,https://twitter.com/AuburnElvis/status/1274851401890488322
2020-06-21 23:46:55,Lisamarie_0317,Lisamarie_0317,0,0,0,"Help me help our kids -Social Distancing not Social Isolation #Texas #QuarantineLife #QuarantineTimePass #Quarantine #QuarantineAndChill #covidtexas #Moms #momanddaughter #mommyandme",,,#Texas #QuarantineLife #QuarantineTimePass #Quarantine #QuarantineAndChill #covidtexas #Moms #momanddaughter #mommyandme,1274851324371369984,https://twitter.com/Lisamarie_0317/status/1274851324371369984
2020-06-21 23:45:55,IvanTrollskiIV,texas_teacher68,2,0,0,"Sigh. Literally watch any and all speeches or comments or Twitter posts Trump gives. Filled with Hatred Bigotry Division Racism Lies He also called COVID the Kung Flu...just yesterday. So racism. I hope you dont support that. That would be a shame.",,,,1274851071949705216,https://twitter.com/IvanTrollskiIV/status/1274851071949705216
2020-06-21 23:45:44,lwaits,JeremySWallace,0,0,1,"#covidtexas ya'll ",,,#covidtexas,1274851024789016576,https://twitter.com/lwaits/status/1274851024789016576
2020-06-21 23:44:03,SproutStocks,,1,1,4,"I will not be moving much this week. We will see a few red days amid a second wave of the coronavirus. Many states including Florida, Nevada, Arizona, and Texas have experienced COVID-19 spikes.",,,,1274850599209627648,https://twitter.com/SproutStocks/status/1274850599209627648
2020-06-21 23:42:40,CharlesHolly13,,1,0,1,"@cherilyntx Gidday...See on our news that Texas is a hotspot for Covid-19...Hope you're keeping yourself safe there.",,@cherilyntx,,1274850254165139456,https://twitter.com/CharlesHolly13/status/1274850254165139456
2020-06-21 23:41:27,KBTXNews,,3,2,11,"The Texas State Softball Championships is in town this weekend helping bring economic relief during COVID-19 recovery. ",,,,1274849947234467840,https://twitter.com/KBTXNews/status/1274849947234467840
2020-06-21 23:39:01,Newtral,,1,8,7,"Los repuntes de COVID-19 en estados como Florida, Arizona y Texas agravan la crisis pandémica en Estados Unidos. @nanisimo lo explica en #SoloEnAmerica",,@Nanisimo,#SoloEnAmerica,1274849333402390533,https://twitter.com/Newtral/status/1274849333402390533
2020-06-21 23:36:31,JMasterClaw,JMasterClaw,1,0,4,"For the sake of the country — as well as thousands of migrant children living in a concentration camp in Texas — I hope you and everyone who thinks like you are hospitalized for COVID on Election Day, and I wish you a speedy and safe recovery thereafter when Biden wins.",,,,1274848706194522113,https://twitter.com/JMasterClaw/status/1274848706194522113
2020-06-21 23:36:24,kmctee,,0,1,5,"Be safe. Mask up. Stay home when you can, even though it’s tedious and annoying. #covid19 #austin #covidtexas ",,,#covid19 #austin #covidtexas,1274848677320970242,https://twitter.com/kmctee/status/1274848677320970242
2020-06-21 23:33:09,BernardLawFirm,,0,0,0,"How Will COVID-19 Affect the 2021 Texas Legislative Session? Texas LawyerCraig Chick &amp; Amy Beardhttps://images.law.com/contrib/content/uploads/sites/401/2020/06/Chick-Beard-Article-202006211754.jpgConstruction/Legal Services/State and Local Government/An… ",,,,1274847856839589888,https://twitter.com/BernardLawFirm/status/1274847856839589888
2020-06-21 23:32:50,Patriottexan76,,0,0,1,"In 2015 ebola made its way to Dallas texas i could literally step out on my patio and see the mans apartment across the road but yet the gov wants me to believe that the Coronavirus is more deadly but in fact Ebola has a 50% mortality rate and 19 covid has a 15% mortality rate",,,,1274847779614064640,https://twitter.com/Patriottexan76/status/1274847779614064640
2020-06-21 23:30:00,KTABTV,,0,0,2,"Health officials in Texas report more than 3,800 newly confirmed coronavirus cases and 17 additional deaths due to COVID-19, the disease caused by the virus. ",,,,1274847065865101312,https://twitter.com/KTABTV/status/1274847065865101312
2020-06-21 23:30:00,KRBCnews,,0,5,4,"Health officials in Texas report more than 3,800 newly confirmed coronavirus cases and 17 additional deaths due to COVID-19, the disease caused by the virus. https://www.bigcountryhomepage.com/news/more-than-3800-new-texas-coronavirus-cases-17-more-deaths/?utm_medium=social&amp;utm_source=twitter_KRBCnews",,,,1274847065831587840,https://twitter.com/KRBCnews/status/1274847065831587840
2020-06-21 23:30:00,bigcountryhome,,0,0,0,"Health officials in Texas report more than 3,800 newly confirmed coronavirus cases and 17 additional deaths due to COVID-19, the disease caused by the virus. ",,,,1274847065663836160,https://twitter.com/bigcountryhome/status/1274847065663836160
